date,Ocak,Şubat,Mart,Nisan,Mayıs,Haziran,Temmuz,Ağustos,Eylül,Ekim,Kasım,Aralık,Yıllık Toplam
2022,-1.4466757426990773,4.247954469965487,-2.419321981094491,-6.859337206920435,4.531865629064202,4.757009248224553,3.3399640881354165,-1.2567097757789858,5.198775635501729,-0.3057892305755705,-5.723738558648506,-3.6914394467987055,-0.643213334481807
2023,1.4561112571592538,1.1872879224333666,2.633462481832183,-2.867604562251591,9.901011805330562,-5.076274184611429,0.7446044114151507,-2.7129688711008626,3.851720661721081,4.711139171101797,5.4675129188545,-6.456577253577911,12.26619501046522
2024,8.053649669709095,-0.5828187819400088,8.37786619314973,-3.8362807941430432,-5.282228205332795,0.3857961274439159,-0.21996789132642247,-1.118685841475886,-2.8995309817101633,-0.36550733736998575,-4.084303944006306,-5.523225443047918,-7.921099407947462
2025,-4.820991790839846,-4.468654545955486,0.7134979787641438,-1.5870091182478396,0.5655574253509821,4.34763263975646,1.8239036107017492,-0.9432625805363193,-4.181366063496639,-1.2897875707225337,-1.7008709988790782,-1.7755915992490712,-12.888807066712216
2026,-2.6666487109355708,-2.439663686091398,-0.9837041184028061,1.3970470451680095,2.949330101821368,-6.387605215288039,-6.1001336797812495,,,,,,-13.724238125121646
