date,Ocak,Şubat,Mart,Nisan,Mayıs,Haziran,Temmuz,Ağustos,Eylül,Ekim,Kasım,Aralık,Yıllık Toplam
2022,-0.4279654200294303,-6.6206739630679134,-9.900786866910472,-1.9637615186238522,0.5734920401182286,4.575610875094793,2.6084286327674677,0.29893783447507705,11.99726302022157,-0.7666810821396974,1.594134066256503,-11.607845485439194,-11.276974366712322
2023,-3.4153561280471534,3.564867441865327,-3.0645155452904804,12.25144052959497,7.392032466402454,12.50962585243598,8.759773434012995,2.4422939134320254,8.26315985272239,1.6427726294343747,0.1866056907759761,2.056265016451131,64.8584115385121
2024,12.679856334034278,4.832175235606018,-3.0227900475018443,-1.3913144205051964,7.589477729053562,0.8846370770477119,0.7232221104595427,7.522026958485206,6.844349349044787,-6.2530073930513685,-8.194245733468309,9.31508304277202,33.47702578521188
2025,3.9033207182166407,-5.339035071276355,5.9465487815139495,4.806555390775991,0.8003575101037219,5.847623677551295,-0.40400582248913963,-3.3307390693419148,7.813208961573737,4.174583011439492,-1.0770573524887306,5.284850442853095,31.233806336622848
2026,-6.901942558319851,1.403676354607808,-1.177680149420135,5.619785356208595,2.042902421031356,-0.6409033176671408,4.387249535103566,,,,,,4.287567317314123
